URL : https://github.com/mathieusaade/universal-wiki-converter

Tag : 4.0.0

Analysis date : 13/09/2016 15:00

Eclipse version : Luna 4.4.1

Summary (# items / category)
*  231    Potential Porgramming Problems
*   20    Name Shadowing and Conflicts
* 1335    Code Style
*   82    Deprecation
*  711    Type Safety and Raw Types
*  909    Unnecessary Code

Category : Potential Programming Problems
    Description	Resource	Path	Location	Type
    The value of the local variable actual is not used	SmfHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 73	Java Problem
    The value of the local variable actual is not used	SmfHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 181	Java Problem
    The value of the local variable currentPagePath is not used	TWikiHierarchy.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 73	Java Problem
    The value of the local variable expected is not used	SmfHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 28	Java Problem
    The value of the local variable expected is not used	SmfHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 52	Java Problem
    The value of the local variable expected is not used	SmfHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 73	Java Problem
    The value of the local variable expected is not used	SmfHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 181	Java Problem
    The value of the local variable index is not used	TWikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 47	Java Problem
    The value of the local variable input is not used	MetaHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 48	Java Problem
    The value of the local variable input is not used	SmfHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 28	Java Problem
    The value of the local variable input is not used	SmfHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 52	Java Problem
    The value of the local variable input is not used	SmfHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 73	Java Problem
    The value of the local variable input is not used	SmfHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 181	Java Problem
    The value of the local variable root is not used	SmfHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 694	Java Problem
    The value of the local variable root is not used	TWikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 72	Java Problem
    Redundant specification of type arguments <File>	DokuwikiHierarchy.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 415	Java Problem
    Redundant specification of type arguments <File>	DokuwikiHierarchy.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 431	Java Problem
    Redundant specification of type arguments <File>	DokuwikiHierarchy.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 492	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 53	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 59	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 78	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 87	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 132	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 138	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 144	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 163	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 172	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 212	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 218	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 236	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 245	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 259	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 300	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 306	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 324	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 333	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 347	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 380	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 386	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 401	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 410	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 451	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 457	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 465	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 522	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 528	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 534	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 542	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 597	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 635	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 641	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 649	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 812	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 818	Java Problem
    Redundant specification of type arguments <HierarchyNode>	ContentHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 828	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DocDirectoryHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 53	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DocDirectoryHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 64	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DocDirectoryHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 80	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DocDirectoryHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 127	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DocDirectoryHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 156	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DocDirectoryHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 187	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DocDirectoryHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 198	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchy.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 89	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchy.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 105	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchy.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 164	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchy.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 244	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchy.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 273	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchy.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 280	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchy.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 360	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchy.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 544	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 61	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 75	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 81	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 147	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 157	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 163	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 193	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 203	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 212	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 221	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 262	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 273	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 280	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 285	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 292	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 301	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 308	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 431	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 445	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 451	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 484	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 494	Java Problem
    Redundant specification of type arguments <HierarchyNode>	DokuwikiHierarchyTest.java	/uwc/src/main/java/com/atlassian/uwc/hierarchies	line 503	Java Problem
